Account Number,Card Number,Open to Buy,Credit Limit,Transaction Amount,Transaction Time,Transaction Date,Transaction Type,Currency Code,Merchant Category Code,Merchant Number,Transaction Country,Transaction City,Approval Code,Fraud Label
1555539998,2.8325E+15,20026.96876,112008.9043,4382.05605,18:17:40,10/31/2024,Cash Withdrawal,INR,5159,3XT9WKBZAUR7,IN,Delhi,7VY602,Not Fraud
4118273519,7.22974E+15,25285.15198,79700.23741,6520.132514,6:11:00,1/14/2024,Refund,INR,4173,ZME7E52TVY3P,IN,Mumbai,OWAV2K,Not Fraud
8036732435,7.66883E+15,15354.83041,53029.70027,4764.337131,5:42:38,5/14/2024,Online Payment,INR,4326,1MUTPXC4RZ3V,IN,Ahmedabad,U69D51,Not Fraud
1539076034,6.59564E+15,29543.56529,164077.2828,6761.367831,11:45:39,11/16/2024,Refund,INR,4315,B969D87KURYD,IN,Ahmedabad,625IK6,Not Fraud
5179260399,7.32664E+15,54686.08982,73453.25414,1735.490831,23:42:38,1/25/2023,Refund,INR,4164,ZBWIYPOG2WTI,IN,Delhi,PNW5PM,Not Fraud
2506243868,7.38284E+15,97150.5569,93034.03013,9430.033123,17:25:47,8/21/2023,Purchase,INR,5685,EOMO5PKOF4QL,IN,Kolkata,SQUBU2,Not Fraud
6984885058,2.67392E+15,37095.53543,110334.3948,2410.951624,18:48:13,1/29/2023,Refund,INR,4978,LQ3SAYPWJ1V5,IN,Delhi,XIOUOC,Not Fraud
4255834578,8.0837E+15,79080.26126,93097.52469,6568.808864,6:09:54,7/29/2023,Purchase,INR,5081,TKQQO4K3OCSN,IN,Bangalore,CPMYKI,Not Fraud
8865462679,3.1838E+15,86605.6836,106457.112,5472.765517,15:10:18,8/17/2024,Purchase,INR,5866,PZO9CS1WPQBQ,IN,Bangalore,XF20YV,Not Fraud
2469088293,6.12443E+15,14306.34937,113301.5138,3319.273749,11:23:48,4/21/2023,Purchase,INR,5505,XZXOCM8LDBXF,IN,Mumbai,81H86T,Not Fraud
698386940,2.16159E+15,20569.54225,87899.2167,7128.358339,4:12:02,12/5/2023,Cash Withdrawal,INR,5428,NKDD2KB25BWQ,IN,Mumbai,5C2QYR,Not Fraud
8419394957,3.75336E+15,68332.42236,113900.2036,4601.777077,7:19:17,4/2/2023,Refund,INR,5448,3N4DM8T5PZHV,IN,Hyderabad,8Z6O2O,Not Fraud
1329075516,2.99016E+15,30836.683,77670.16479,6346.531629,17:56:24,2/8/2024,Purchase,INR,4531,9P47THDNUW6E,IN,Bangalore,GZZUDA,Not Fraud
5158979025,9.7314E+15,42576.81559,105801.2126,6872.601149,12:18:56,1/9/2023,Cash Withdrawal,INR,4934,SIX72U1I0ELN,IN,Mumbai,6QWO8P,Not Fraud
8552913088,9.31331E+15,93355.57042,91934.34081,5295.736853,17:06:17,8/4/2024,Purchase,INR,4802,T824LLF4CDEL,IN,Mumbai,7W2OCR,Not Fraud
4334491496,4.81094E+15,89205.82495,96052.66389,4050.595118,6:21:17,2/26/2023,Refund,INR,5704,75K8HC0MGULD,IN,Hyderabad,R53MZZ,Not Fraud
5931787292,9.62196E+15,94949.05158,69807.20925,9077.872246,3:33:34,8/26/2024,Refund,INR,4257,V85GB4UW51ZQ,IN,Ahmedabad,X3VB92,Not Fraud
5115499438,5.50642E+15,31789.09862,187838.7031,6924.780298,13:20:41,4/18/2024,Cash Withdrawal,INR,4823,FVKX3Z8RCITH,IN,Kolkata,WYBXGQ,Not Fraud
29291980,7.9273E+15,42749.01736,66767.5067,5373.26751,6:57:46,11/16/2024,Cash Withdrawal,INR,4598,FUQ50H9FL4N0,IN,Bangalore,MFC2Z1,Not Fraud
9702877786,9.47358E+15,27339.32322,199030.8673,840.7017134,19:19:44,8/11/2024,Online Payment,INR,4201,KA44YM9DCKJ4,IN,Hyderabad,2NJQFO,Not Fraud
9829566565,9.65701E+15,41545.29874,144540.5745,3663.136134,23:06:17,6/26/2023,Online Payment,INR,4692,9VD7WGA0T28U,IN,Pune,JBWIC7,Not Fraud
5421603441,1.69706E+15,27887.16748,139296.1774,4890.424756,17:42:43,7/11/2024,Cash Withdrawal,INR,4256,OVO04NKMKLEW,IN,Mumbai,3ZP39C,Not Fraud
9666254794,2.58652E+15,23962.69205,119662.6342,1538.382779,13:29:28,2/17/2023,Online Payment,INR,5633,63B3GGHZK0K9,IN,Delhi,581X7B,Not Fraud
5477464572,6.59428E+15,90703.48739,143520.3968,3202.153486,15:36:42,3/7/2024,Refund,INR,5639,59GFQ0TQ5C6X,IN,Pune,32V6DV,Not Fraud
8207817353,2.57906E+15,59690.25465,97289.02646,1967.853767,18:46:27,3/27/2024,Online Payment,INR,4521,WEMB82HQHGJ2,IN,Chennai,N9N3YS,Not Fraud
1809675713,7.5949E+15,94181.50709,133581.5974,1186.810922,14:46:35,2/23/2024,Purchase,INR,4757,0Q26W8PUSE93,IN,Mumbai,R5XDXR,Not Fraud
3165619130,8.33303E+15,67319.29637,158263.1214,5898.6639,19:05:28,12/16/2024,Online Payment,INR,5868,BD7CWTZ2LN7Z,IN,Chennai,DMFV87,Not Fraud
8809395592,8.60475E+15,54902.3183,155919.439,6258.176069,6:06:28,4/5/2023,Refund,INR,4559,PXNNMI7BSAH4,IN,Hyderabad,6RZDKH,Not Fraud
655108001,4.44211E+15,14417.17075,159860.7078,5884.808809,22:17:10,7/3/2023,Purchase,INR,5215,2QDD8676XPF4,IN,Kolkata,NAMRST,Not Fraud
3866552149,3.27966E+15,43053.87605,128193.0225,6501.978333,14:51:04,9/3/2023,Online Payment,INR,5847,E0SZJ1LM0J3M,IN,Bangalore,R3VAK8,Not Fraud
9659266750,7.66965E+15,83673.4504,152157.9778,5510.728619,6:03:29,5/19/2024,Cash Withdrawal,INR,5572,OATFWDFECG1O,IN,Ahmedabad,XP72ZV,Not Fraud
2310436654,4.86825E+15,31882.15271,69165.83737,4076.139554,19:45:47,9/19/2023,Cash Withdrawal,INR,5959,P52B4T2R9MT9,IN,Chennai,ZHIMG7,Not Fraud
1074527490,5.41744E+15,61246.79528,190038.5979,4076.449559,23:17:37,12/23/2024,Cash Withdrawal,INR,4417,TNU7AT3JG627,IN,Ahmedabad,Q6HS4F,Not Fraud
1677603617,2.45419E+15,24084.01414,90644.92785,3953.260376,23:34:01,6/27/2024,Refund,INR,4829,0QL48HCUKELJ,IN,Ahmedabad,033XDG,Not Fraud
2800764141,2.14109E+15,34884.24124,99630.37424,8271.373703,11:16:28,6/16/2024,Refund,INR,5063,PAH0LQ6ZCTAJ,IN,Delhi,Y32M2B,Not Fraud
4094632593,4.77919E+15,92076.99339,93984.22476,8178.324952,17:39:30,3/20/2024,Cash Withdrawal,INR,5340,YEC4N7VGFO0Z,IN,Kolkata,MZLX4I,Not Fraud
4658855194,8.68043E+15,38494.26985,161688.2631,9209.226881,15:26:30,2/5/2024,Cash Withdrawal,INR,5032,F3QMR23U21TY,IN,Hyderabad,GCGW8L,Not Fraud
5408074042,7.27081E+15,83973.9769,85468.08271,6382.867014,3:49:29,5/12/2024,Online Payment,INR,4688,ECZ59Z6P2SZ7,IN,Kolkata,GP3ZHY,Not Fraud
3131656786,6.32904E+15,47324.00234,119040.772,4427.025295,0:20:10,12/26/2023,Online Payment,INR,5756,R2D23EP8QI5V,IN,Kolkata,HOM7N1,Not Fraud
1451117269,9.36369E+15,59457.17667,164692.2813,9375.472818,17:56:50,6/14/2023,Cash Withdrawal,INR,5867,SPPTA2ES2GFQ,IN,Chennai,XRCVL3,Not Fraud
3171262883,5.20348E+15,83320.22167,134256.6228,7952.106648,7:21:22,11/9/2024,Purchase,INR,4620,S192VMB7VX6X,IN,Kolkata,I9SPW8,Not Fraud
843955477,4.18036E+14,79461.14832,92620.07479,5374.392564,18:12:13,10/8/2023,Cash Withdrawal,INR,4839,LCGUBOV0PG1Z,IN,Delhi,0CW8RH,Not Fraud
1164604785,2.84969E+15,33897.40132,80323.49076,7043.132604,10:09:38,11/29/2023,Purchase,INR,4834,T6RCSPO61GYW,IN,Ahmedabad,15UMXK,Not Fraud
666816899,3.69805E+15,19712.22806,71129.29098,4164.852879,0:16:58,3/15/2023,Cash Withdrawal,INR,4388,J2656YQLLAX6,IN,Delhi,QMWU6S,Not Fraud
673743390,1.88431E+15,25032.7397,98818.05985,5905.045778,6:21:29,2/24/2024,Refund,INR,4302,02E3JNKIJPO4,IN,Ahmedabad,925DJC,Not Fraud
662817877,2.54123E+15,31499.56064,165973.7721,5564.415018,8:19:30,10/10/2024,Refund,INR,5727,2EYDT587YXQB,IN,Chennai,ICJ0ER,Not Fraud
7586718864,6.47658E+15,40589.2474,110271.1201,2110.04536,17:36:00,4/26/2023,Online Payment,INR,4381,NDWTQ0Z4WBT8,IN,Hyderabad,5KDAX5,Not Fraud
619369407,9.96012E+15,82903.19171,194898.5131,8318.771965,7:43:33,4/30/2024,Cash Withdrawal,INR,5864,80DLZEQW3EF4,IN,Chennai,R8JVRZ,Not Fraud
7332124005,7.75944E+15,86966.75338,193628.0004,2065.508879,2:00:31,9/7/2023,Online Payment,INR,4874,YV2RTNRXXYRI,IN,Ahmedabad,7WWM0Z,Fraud
5625075963,7.90185E+15,71570.38006,183659.6264,1109.650148,11:13:51,1/3/2023,Cash Withdrawal,INR,5087,VTO9259R1IJJ,IN,Chennai,6WSXWZ,Not Fraud
6758334580,1.96934E+15,43407.08495,53603.04944,9698.490483,21:06:53,3/20/2023,Purchase,INR,4988,KGZQ9IGTJKA0,IN,Kolkata,IEYEAL,Not Fraud
5192019296,8.86609E+15,73278.76125,102750.5031,1062.15073,19:57:54,2/4/2023,Online Payment,INR,5525,GJETX8X9LU0X,IN,Pune,9FOZQZ,Not Fraud
6971379893,3.10174E+15,25049.38648,173029.6104,3937.662824,0:20:11,4/21/2023,Purchase,INR,4523,UK22MX43WKLZ,IN,Ahmedabad,T85ADZ,Not Fraud
8279575993,1.63215E+15,47130.11729,131453.4173,2967.693201,17:16:08,10/3/2023,Purchase,INR,5264,7HTB1XDE9T6W,IN,Hyderabad,N8LJJ0,Not Fraud
7709649757,1.28147E+15,82957.87169,75387.3125,2424.813181,11:11:05,11/2/2024,Purchase,INR,5093,WDVZJ0RP2SP9,IN,Kolkata,TJ845R,Not Fraud
2498141323,4.00427E+15,81909.76654,164994.852,8336.22983,19:57:55,6/26/2023,Cash Withdrawal,INR,4945,AIV6GEKDBOH5,IN,Kolkata,LG252V,Not Fraud
1592598126,1.95329E+15,90318.03624,82932.77313,4563.174005,18:02:28,6/11/2024,Online Payment,INR,5449,HPWH5B4SL6MR,IN,Pune,7VBI0Z,Not Fraud
3772455905,2.22299E+15,93394.98376,127149.1306,4951.441371,19:07:30,4/27/2024,Online Payment,INR,4390,RD8WWE28ZCW0,IN,Hyderabad,6M1409,Not Fraud
2591513104,6.32898E+15,12217.02944,74966.14209,4744.293125,20:42:32,4/4/2024,Cash Withdrawal,INR,4371,SCBGJKBVN7IW,IN,Hyderabad,X9AGEE,Not Fraud
1621437269,8.08869E+15,26760.26133,65541.06231,4354.56448,8:13:53,10/5/2023,Online Payment,INR,4734,WW0OMHIHHK5R,IN,Chennai,ECMD9N,Not Fraud
153960480,3.04949E+15,19009.6706,170991.6077,4339.098862,3:26:05,9/30/2023,Cash Withdrawal,INR,5986,VLX8U0JQMEGJ,IN,Ahmedabad,TN14P8,Not Fraud
3598697244,2.08524E+15,81088.48925,103848.1584,1029.450654,14:36:46,11/19/2023,Online Payment,INR,4035,91UIGHRG1ETT,IN,Pune,6Y2SKF,Not Fraud
982578868,3.84424E+15,99592.45265,183544.1604,8059.843065,5:32:06,12/27/2023,Online Payment,INR,4267,UQZV3JP6X281,IN,Mumbai,ZLZXFN,Not Fraud
6036561343,7.17005E+15,91563.03649,147893.4716,7137.560996,14:07:43,11/22/2024,Cash Withdrawal,INR,4113,XGQX7G828GF6,IN,Delhi,SV58NR,Not Fraud
7320617097,4.91098E+15,99920.01897,157701.7544,7505.403005,15:10:54,11/23/2023,Refund,INR,4476,WLQS0RGHGN4V,IN,Chennai,EA6RKX,Not Fraud
998926213,6.85441E+15,28255.77089,167552.3162,3152.622943,4:52:40,2/4/2024,Purchase,INR,5738,4Y0MPQ6ELADD,IN,Hyderabad,D8CKWL,Not Fraud
2568676853,9.80287E+15,76976.54012,147498.149,8561.963732,16:44:04,11/17/2023,Purchase,INR,5609,0SZE16Z46XDX,IN,Mumbai,IZ8XQV,Fraud
3967507803,1.33038E+14,47982.21388,169375.7584,3540.991433,5:05:55,8/12/2023,Cash Withdrawal,INR,4465,68WI06VV5KKO,IN,Hyderabad,683QXL,Not Fraud
2499646088,2.40218E+14,23376.03858,84461.12895,4882.79774,11:05:43,5/14/2024,Refund,INR,5462,MIAXIMJ68LQB,IN,Mumbai,7ETJVG,Not Fraud
3235451992,3.49714E+15,22818.96867,147795.8568,1385.293229,0:20:52,4/13/2024,Online Payment,INR,5665,2OVWLAA84UZE,IN,Chennai,I5P1SG,Fraud
4664280936,6.78235E+15,94483.15275,84410.43694,9720.35089,22:16:47,1/4/2024,Purchase,INR,4958,WX5WBPWCOJJ2,IN,Chennai,WHUWTN,Not Fraud
1739331745,4.42967E+14,49983.34985,64940.19433,6514.586708,7:00:55,6/24/2023,Cash Withdrawal,INR,4678,ON4JC8E5UHIM,IN,Mumbai,CE3IF8,Not Fraud
7178571054,6.60282E+15,68497.20386,83206.55225,6255.064992,5:17:38,3/30/2023,Cash Withdrawal,INR,5155,Q28WMLT3ER7Q,IN,Mumbai,JWQ4NQ,Not Fraud
7628969416,2.05304E+15,54513.53477,123915.351,8303.292443,15:57:30,7/1/2023,Refund,INR,4933,AAR06FZYYRFZ,IN,Bangalore,5JHBPT,Not Fraud
6464058120,9.125E+15,90771.01633,145337.85,4209.721103,13:51:39,8/20/2023,Cash Withdrawal,INR,5765,8896UBNAS68A,IN,Ahmedabad,B6AY95,Not Fraud
9486236283,9.22493E+15,25318.74796,163968.8809,4819.661652,13:37:33,6/16/2023,Purchase,INR,5680,O475NMFEAB2P,IN,Ahmedabad,INRT58,Not Fraud
4163570836,7.78476E+15,58070.44286,125177.4511,8767.391938,19:28:14,6/3/2024,Refund,INR,5634,JPHE3KUX8V38,IN,Pune,ZCDYXS,Not Fraud
7264850678,5.48558E+15,96889.37361,91527.64741,1831.511662,1:16:17,1/20/2023,Purchase,INR,4931,HS4JB8L7SR44,IN,Chennai,AZSHD7,Not Fraud
6695254727,5.14851E+15,43520.16888,159054.5647,3749.677896,17:28:11,8/31/2024,Online Payment,INR,4907,9KLBPAM6AEPA,IN,Chennai,DL5BXJ,Not Fraud
7494635760,1.69134E+15,46079.64638,150679.2626,9777.608903,4:49:45,2/6/2024,Purchase,INR,5733,K148E23J5QZV,IN,Ahmedabad,1KM49E,Not Fraud
9908200299,2.3534E+15,61152.08286,145420.8132,5630.980982,21:33:31,2/15/2024,Cash Withdrawal,INR,4078,ZO9OVLELBZB3,IN,Chennai,7GWURB,Not Fraud
8341664124,4.65783E+14,17838.6797,194331.1255,3655.181679,23:44:36,4/18/2023,Cash Withdrawal,INR,4719,Q5L8BSPSDZN6,IN,Ahmedabad,8E0ZAS,Not Fraud
4922232661,5.81039E+15,91621.21947,60475.49335,9869.269151,8:50:13,1/25/2023,Purchase,INR,4157,1ITA3SMYI7RJ,IN,Chennai,PF0DOP,Not Fraud
9890395107,1.67112E+15,44867.33026,196506.5305,8642.653351,12:56:41,8/28/2023,Online Payment,INR,5512,S094XUHZ00SF,IN,Kolkata,QLPH84,Not Fraud
1577535276,4.01904E+15,32824.2405,93394.94016,8088.165988,0:11:03,6/13/2024,Online Payment,INR,5413,525BR9P2LHXA,IN,Hyderabad,CB7ID5,Not Fraud
145420247,8.26479E+15,97634.04115,114738.2351,8407.767662,5:34:12,10/13/2024,Refund,INR,5879,PLL6X25MTY0H,IN,Ahmedabad,NT5HNO,Not Fraud
5694081817,6.95784E+15,29863.8342,150695.9569,4196.07873,12:36:34,5/23/2023,Online Payment,INR,4909,LQ8Q7BDV3L7I,IN,Ahmedabad,QSBUBJ,Not Fraud
8702866565,4.49323E+15,56638.55169,146209.4985,9736.741737,8:32:24,5/12/2023,Refund,INR,4672,8R1BV2CG9NMK,IN,Bangalore,K6FW6G,Not Fraud
6536794326,4.67006E+15,21732.4091,135206.5206,3612.257091,22:52:05,5/25/2024,Refund,INR,5158,XF7VEOILA0ES,IN,Bangalore,FR3Z7P,Not Fraud
5499899611,7.97147E+15,76693.37677,157450.3422,6514.206726,6:23:39,3/11/2023,Purchase,INR,4597,LTL1ZE0AK74L,IN,Bangalore,EKWWXL,Not Fraud
4589024221,5.00869E+15,27474.78175,65532.53166,9612.178315,21:41:18,6/27/2024,Cash Withdrawal,INR,4205,1S4DDXLXXJPI,IN,Kolkata,F67QT4,Not Fraud
4449441278,5.80688E+15,80032.22202,113561.5265,8977.808482,20:35:58,2/4/2024,Purchase,INR,4713,LYXQYSQLQS89,IN,Bangalore,ARITYD,Not Fraud
1624303963,5.17325E+15,82278.03014,150904.6546,6286.786415,16:54:30,4/8/2024,Online Payment,INR,4336,FV5RWNGLM96Y,IN,Kolkata,WAI3UR,Not Fraud
8615961384,5.95261E+15,96465.75007,174771.9298,6759.368882,15:14:42,6/2/2023,Online Payment,INR,5627,8VEMWWJG054N,IN,Ahmedabad,FHGJBY,Not Fraud
8645926725,9.64175E+15,75259.51793,96883.09582,3747.936751,14:13:10,12/17/2024,Online Payment,INR,5628,HCN42JP0OAHC,IN,Chennai,QIGZ99,Not Fraud
2290923092,8.15377E+15,58228.97138,197933.657,6309.829365,16:12:46,6/3/2023,Cash Withdrawal,INR,5227,5RN1YZSUI3KE,IN,Pune,SJMAFA,Not Fraud
7871199359,9.41318E+15,74960.65997,96992.55888,6893.118254,8:46:24,12/9/2023,Purchase,INR,5105,OBNZKPSUI2NA,IN,Hyderabad,13U7MV,Not Fraud
1969776320,8.22546E+14,92557.06038,83489.1798,6136.316745,10:59:21,12/22/2024,Online Payment,INR,4163,F8HDO2D0DEGF,IN,Mumbai,9LLPV9,Not Fraud
5743772612,6.46697E+15,48383.51713,166604.4656,6547.912088,21:30:35,7/31/2023,Refund,INR,5641,9CRJTX4TH9VG,IN,Bangalore,CRLQ7R,Not Fraud
8389021304,2.93121E+15,14508.9217,116424.581,3728.361138,2:17:15,6/12/2024,Cash Withdrawal,INR,5652,Z37H7UEB9POV,IN,Hyderabad,GHHU9Z,Not Fraud
3243778996,5.01556E+15,27541.77379,112191.1209,7736.534505,2:36:16,12/28/2023,Refund,INR,5561,YUIOBTSOJ92W,IN,Chennai,926NA5,Not Fraud
6812672745,4.4709E+15,40160.61566,173162.3923,8944.865548,8:31:04,10/11/2024,Purchase,INR,5703,H3A9NIAU0BDP,IN,Bangalore,W4MPFP,Not Fraud
8429613213,8.93727E+15,39760.89302,143495.7174,6729.096974,7:17:11,11/19/2024,Refund,INR,4144,A8PI4OO7D7QS,IN,Delhi,PGO8UB,Not Fraud
6798852248,2.99085E+14,98113.55873,79718.02878,4846.484993,17:36:18,9/7/2024,Refund,INR,5481,RGDKMAGDJM8D,IN,Ahmedabad,03KXBU,Not Fraud
4907873061,5.72166E+15,98241.07157,164109.6605,6297.191233,7:57:27,10/5/2024,Purchase,INR,5219,BSUL2CMH0L0R,IN,Chennai,GVCPJF,Not Fraud
9617277529,5.34221E+15,46692.70078,96385.95414,8104.248017,17:01:02,3/20/2024,Refund,INR,5141,FF8NKXFN8ICY,IN,Kolkata,Y3BR49,Not Fraud
1693227496,3.82515E+15,27856.5272,76457.66428,8679.813989,18:54:05,1/2/2023,Cash Withdrawal,INR,4118,9RS0FMENKJWB,IN,Pune,IPHFVX,Not Fraud
7522101440,8.03551E+15,39432.14709,156784.6464,7479.953534,9:05:26,7/23/2024,Refund,INR,5279,NDGOPBUHTUYT,IN,Delhi,I67ANS,Not Fraud
9703096215,6.42988E+15,72974.97575,153575.5912,1478.45215,1:21:03,7/5/2023,Online Payment,INR,5716,GI7APJGTQPV9,IN,Bangalore,5I7BBI,Not Fraud
5461237610,4.55981E+15,85919.9447,150993.5715,7280.456592,18:22:30,4/15/2024,Cash Withdrawal,INR,5544,KVRB1KBXL93H,IN,Delhi,OWRHY1,Not Fraud
3612590669,3.24335E+15,65671.77292,186765.7919,7469.944781,3:15:35,7/1/2024,Cash Withdrawal,INR,5165,LNBVA7VX5D8G,IN,Hyderabad,T5NDID,Fraud
2989387513,9.67165E+15,40308.87186,180191.9383,5995.996509,1:34:39,8/22/2024,Purchase,INR,4932,VH4RY36NYQ4Z,IN,Ahmedabad,X5ZSOE,Not Fraud
6905791910,8.47513E+14,52775.65476,69803.73863,765.3633305,6:44:53,10/19/2023,Purchase,INR,5984,8QEXPXK00QO1,IN,Mumbai,D0SZQL,Not Fraud
3811906388,6.74996E+15,64727.85385,125388.1339,7816.280841,5:47:46,7/17/2024,Online Payment,INR,4208,PDXCECR6789T,IN,Bangalore,QDQIY2,Not Fraud
4697640999,4.70421E+15,92596.64568,76343.01931,2397.493508,22:27:59,9/23/2023,Cash Withdrawal,INR,5685,01E1EK6TTEP4,IN,Pune,OZ8MNW,Not Fraud
237301803,8.77365E+15,16065.61123,91875.9387,7115.067427,23:23:20,4/13/2023,Purchase,INR,4197,38RPE9LV6QUW,IN,Ahmedabad,K3OHDG,Not Fraud
9150969648,3.41709E+15,56743.03968,132950.6393,8859.302549,23:19:32,6/13/2024,Online Payment,INR,5488,ODMIJF3B7SLX,IN,Hyderabad,QYQQ31,Not Fraud
1963599219,6.57653E+15,35933.70984,101331.0202,6116.674702,14:05:36,7/21/2023,Purchase,INR,4704,AWVBEOZMO60W,IN,Delhi,M4BV6U,Not Fraud
6184577032,3.14193E+15,76774.07638,185402.6981,3049.354878,22:09:40,1/12/2024,Refund,INR,4546,T2RBGY568AB1,IN,Pune,91MJO1,Not Fraud
7538127870,9.37788E+15,91419.87108,114991.232,7119.330199,19:11:39,4/26/2023,Purchase,INR,5970,6F6ACXFZMC9Q,IN,Delhi,IM1KQU,Fraud
4659527866,5.67329E+15,88184.28391,173481.7828,5858.530624,18:04:55,9/20/2023,Refund,INR,4411,2VCMS1G2L3RE,IN,Mumbai,1B1OVQ,Not Fraud
3708695025,3.93189E+15,11091.1396,73200.39522,7307.95071,5:51:54,1/27/2024,Online Payment,INR,4684,KF9638BJA99S,IN,Chennai,3KD8NO,Not Fraud
9448413098,5.10862E+15,45354.71027,82893.24303,4718.926048,2:38:52,10/3/2023,Purchase,INR,5555,MEHHBHZ635VB,IN,Bangalore,FLOK9G,Not Fraud
1127372574,2.33207E+15,18707.81385,61467.01001,5874.645709,14:17:19,1/26/2023,Cash Withdrawal,INR,5131,305FR1DCEDG6,IN,Ahmedabad,P33EY2,Not Fraud
5460956538,3.28904E+13,63217.29576,164653.6255,1016.934395,18:30:32,8/31/2023,Refund,INR,4485,9OFIJO1S6YSX,IN,Mumbai,V7WXSW,Not Fraud
3920666026,7.13131E+15,65937.32584,50606.12913,1641.710289,16:40:50,3/7/2024,Purchase,INR,4918,JA2WGTSBDRRY,IN,Chennai,LNT3O2,Not Fraud
543728921,6.42411E+15,49948.64055,61366.33338,3239.449461,5:07:59,5/24/2023,Online Payment,INR,5000,0EHP60H5LORS,IN,Mumbai,YIXZAH,Not Fraud
4601772116,7.00573E+15,34108.19367,178465.9588,7771.319154,6:38:59,11/6/2023,Refund,INR,5065,HG155JWR1YKR,IN,Mumbai,Y0YFCE,Not Fraud
7032373416,9.20938E+15,26983.43039,102691.3012,9634.282651,16:25:42,6/20/2023,Purchase,INR,5685,E952M38IQSNS,IN,Delhi,14N9JC,Not Fraud
4626471493,1.91078E+15,61567.45276,103901.7734,9371.542556,8:23:46,4/1/2023,Online Payment,INR,5705,DD0TILW72MM0,IN,Chennai,CX2C4D,Not Fraud
4624730628,7.27659E+14,17200.24589,194276.2337,1839.08145,22:49:35,12/23/2024,Online Payment,INR,4610,PYPF35RIR01L,IN,Pune,56BWG0,Not Fraud
8622282969,5.26868E+15,15585.82364,94922.08838,4431.837322,19:52:33,10/12/2024,Online Payment,INR,4577,D8IRSPMH86DK,IN,Pune,1TFBDV,Not Fraud
479314372,9.04016E+15,38967.60403,164627.5353,3760.069338,6:05:43,9/13/2024,Purchase,INR,4056,7PROZHK6P52X,IN,Bangalore,S6B8R1,Not Fraud
1510862729,6.1873E+15,55122.57606,106219.4001,2023.647718,8:21:52,9/2/2023,Purchase,INR,5692,9W4MG0I4LKVR,IN,Chennai,K7VPO7,Not Fraud
8877645868,3.52198E+15,17730.96631,156460.1023,4785.621071,15:08:08,12/24/2023,Online Payment,INR,4160,BES0ASVEQ49A,IN,Pune,KN7R9L,Not Fraud
8637889584,8.17703E+15,79340.16734,79494.28982,5568.431398,9:14:03,7/19/2024,Purchase,INR,5490,WEWIQ1SWJZV4,IN,Ahmedabad,CZRPJ9,Not Fraud
9171106747,3.79384E+15,91747.9859,133573.6656,5928.224458,22:01:27,4/25/2024,Refund,INR,5278,S4MSDEMEEP75,IN,Chennai,CDCGK2,Not Fraud
163932124,1.17354E+14,68010.28536,177188.0392,6116.216089,2:52:52,8/1/2023,Purchase,INR,5915,715YKC3SUIS8,IN,Ahmedabad,RA5Z9B,Not Fraud
6198365408,6.77082E+15,84244.94499,199694.4972,5882.408127,21:28:14,6/25/2024,Online Payment,INR,4748,VKMBNDZZ31R2,IN,Bangalore,Q8OL1S,Not Fraud
2674859319,4.23775E+15,14395.15889,100178.2617,3106.574854,18:07:20,2/8/2023,Cash Withdrawal,INR,4289,Q07AX53XJBWL,IN,Chennai,8LJYPL,Not Fraud
3487710794,9.15363E+15,21581.06789,94751.39582,1894.72345,21:50:03,8/16/2024,Purchase,INR,4797,FJ9E9CDD9BBA,IN,Pune,ODGTTM,Not Fraud
3520543854,8.85138E+15,62559.68042,177984.1183,2283.006391,16:45:14,2/26/2024,Cash Withdrawal,INR,4098,71UWD4NMMJIQ,IN,Delhi,WMOPXD,Not Fraud
6197921284,7.30618E+15,26774.68791,127063.1688,1205.875041,14:59:24,2/2/2024,Cash Withdrawal,INR,4782,52207RZF8SZE,IN,Hyderabad,CCPDFB,Not Fraud
9527980184,6.49487E+15,51573.87684,156021.868,2889.451976,20:21:18,3/23/2023,Purchase,INR,5277,6RFVMJN39WHQ,IN,Mumbai,9XIXZT,Fraud
5869579664,9.21516E+15,74270.13593,66918.08132,2999.092158,5:53:49,1/15/2024,Online Payment,INR,4661,FIFPUY03M4DE,IN,Hyderabad,DRIXW4,Not Fraud
1625370806,2.43501E+15,61408.80587,101671.5503,7812.363801,15:30:36,10/14/2023,Refund,INR,4533,D9WK5WYAUPD2,IN,Bangalore,9E3DWL,Not Fraud
2048405405,5.48146E+15,29326.05886,194641.0169,3415.534406,4:48:15,7/30/2024,Purchase,INR,4303,WTCDF76EMT2X,IN,Kolkata,PZFEIM,Not Fraud
1328118534,6.3775E+15,88031.01696,189195.8709,2569.180836,1:37:19,3/4/2024,Online Payment,INR,5438,A5ROOZUOLYBF,IN,Pune,S5OSD7,Not Fraud
7918380043,1.15497E+15,64120.19243,126253.6457,8437.436144,22:25:44,9/1/2023,Refund,INR,4687,YUL95CH8F7S5,IN,Chennai,5BSBPH,Not Fraud
6679412962,7.43925E+15,14350.85588,117683.0405,3683.799694,16:50:32,3/27/2024,Cash Withdrawal,INR,4898,KUTONEWSZYUT,IN,Pune,3O216Z,Not Fraud
3968992984,5.53252E+15,28620.49846,141780.181,4396.153601,3:00:21,12/3/2023,Purchase,INR,5409,P9XSUSOLVLEZ,IN,Kolkata,UD1ZOG,Not Fraud
2260755246,9.12552E+15,91316.63642,88093.46205,7937.058079,16:34:52,12/26/2024,Online Payment,INR,4410,DMXWC6GABUKB,IN,Ahmedabad,HROKL8,Not Fraud
